pitch_type,batter,at_bat_number,pitch_number,inning,bat_score,fld_score,stand,balls,strikes,outs_when_up,on_3b,on_2b,on_1b,woba_value,launch_speed_angle,game_pk,pitch_pk
SI,592626,32,4,5,2,0,1,2,1,1,1,0,1,,,530922,2018072403204
CU,592626,32,5,5,2,0,1,2,2,1,1,0,1,,,530922,2018072403205
SI,592626,32,6,5,2,0,1,2,2,1,1,0,1,,,530922,2018072403206
FF,592626,32,7,5,2,0,1,3,2,1,1,0,1,,,530922,2018072403207
FF,592626,32,8,5,2,0,1,3,2,1,1,0,1,,,530922,2018072403208
FF,592626,32,9,5,2,0,1,3,2,1,1,0,1,,,530922,2018072403209
CU,592626,32,10,5,2,0,1,3,2,1,1,0,1,1.25,6.0,530922,2018072403210
FF,592518,33,1,5,3,0,0,0,0,1,1,0,1,,,530922,2018072403301
CU,592518,33,2,5,3,0,0,0,1,1,1,0,1,,,530922,2018072403302
CU,592518,33,3,5,3,0,0,0,2,1,1,0,1,,,530922,2018072403303
FF,592518,33,4,5,3,0,0,1,2,1,1,0,1,,,530922,2018072403304
FF,592518,33,5,5,3,0,0,2,2,1,1,0,1,0.0,5.0,530922,2018072403305
CU,571970,34,1,5,3,0,1,0,0,2,0,1,1,,,530922,2018072403401
CH,571970,34,2,5,3,0,1,1,0,2,0,1,1,,,530922,2018072403402
FF,571970,34,3,5,3,0,1,1,1,2,0,1,1,,,530922,2018072403403
CU,571970,34,4,5,3,0,1,1,2,2,0,1,1,,,530922,2018072403404
FF,571970,34,5,5,3,0,1,2,2,2,0,1,1,,,530922,2018072403405
CH,571970,34,6,5,3,0,1,2,2,2,0,1,1,0.0,3.0,530922,2018072403406
FF,605141,5,1,1,0,0,0,0,0,0,1,1,1,,,531006,2018073000501
FF,605141,5,2,1,0,0,0,0,1,0,1,1,1,,,531006,2018073000502
FF,605141,5,3,1,0,0,0,0,2,0,1,1,1,0.0,6.0,531006,2018073000503
FF,643217,6,1,1,0,0,1,0,0,1,1,1,1,,,531006,2018073000601
CU,643217,6,2,1,0,0,1,0,1,1,1,1,1,,,531006,2018073000602
FF,643217,6,3,1,0,0,1,0,2,1,1,1,1,0.0,3.0,531006,2018073000603
CU,502110,7,1,1,0,0,0,0,0,2,1,1,1,,,531006,2018073000701
SI,502110,7,2,1,0,0,0,0,1,2,1,1,1,,,531006,2018073000702
FF,502110,7,3,1,0,0,0,0,2,2,1,1,1,,,531006,2018073000703
CU,502110,7,4,1,0,0,0,0,2,2,1,1,1,0.0,,531006,2018073000704
FF,519048,13,1,2,0,1,1,0,0,0,1,1,1,,,531006,2018073001301
CU,519048,13,2,2,0,1,1,1,0,0,1,1,1,,,531006,2018073001302
CH,519048,13,3,2,0,1,1,1,1,0,1,1,1,,,531006,2018073001303
FF,519048,13,4,2,0,1,1,1,2,0,1,1,1,0.0,3.0,531006,2018073001304
SI,593428,14,1,2,0,1,0,0,0,1,1,1,1,0.0,2.0,531006,2018073001401
CU,598265,15,1,2,0,1,1,0,0,2,1,1,1,,,531006,2018073001501
CH,598265,15,2,2,0,1,1,0,1,2,1,1,1,,,531006,2018073001502
CH,598265,15,3,2,0,1,1,1,1,2,1,1,1,,,531006,2018073001503
FF,598265,15,4,2,0,1,1,1,2,2,1,1,1,,,531006,2018073001504
CU,598265,15,5,2,0,1,1,2,2,2,1,1,1,0.0,2.0,531006,2018073001505
CU,456488,20,1,3,0,1,0,0,0,0,1,1,1,,,531006,2018073002001
CU,456488,20,2,3,0,1,0,0,1,0,1,1,1,,,531006,2018073002002
CH,456488,20,3,3,0,1,0,1,1,0,1,1,1,,,531006,2018073002003
FF,456488,20,4,3,0,1,0,1,2,0,1,1,1,0.0,2.0,531006,2018073002004
FF,571788,21,1,3,0,1,1,0,0,1,1,1,1,,,531006,2018073002101
SI,571788,21,2,3,0,1,1,0,1,1,1,1,1,,,531006,2018073002102
CH,571788,21,3,3,0,1,1,1,1,1,1,1,1,,,531006,2018073002103
SI,571788,21,4,3,0,1,1,1,2,1,1,1,1,0.0,5.0,531006,2018073002104
CU,506702,22,1,3,0,1,1,0,0,2,1,1,1,,,531006,2018073002201
FF,506702,22,2,3,0,1,1,0,1,2,1,1,1,,,531006,2018073002202
FF,506702,22,3,3,0,1,1,1,1,2,1,1,1,,,531006,2018073002203
CU,506702,22,4,3,0,1,1,1,2,2,1,1,1,,,531006,2018073002204
CH,506702,22,5,3,0,1,1,2,2,2,1,1,1,0.9,2.0,531006,2018073002205
CU,605141,23,1,3,0,1,0,0,0,2,1,1,0,,,531006,2018073002301
CH,605141,23,2,3,0,1,0,0,1,2,1,1,0,,,531006,2018073002302
FF,605141,23,3,3,0,1,0,0,2,2,1,1,0,,,531006,2018073002303
CU,605141,23,4,3,0,1,0,1,2,2,1,1,0,0.0,,531006,2018073002304
CU,643217,27,1,4,0,1,1,0,0,0,1,1,1,,,531006,2018073002701
CH,643217,27,2,4,0,1,1,1,0,0,1,1,1,,,531006,2018073002702
FF,643217,27,3,4,0,1,1,1,1,0,1,1,1,,,531006,2018073002703
CU,643217,27,4,4,0,1,1,2,1,0,1,1,1,,,531006,2018073002704
CH,643217,27,5,4,0,1,1,2,2,0,1,1,1,0.0,2.0,531006,2018073002705
CH,502110,28,1,4,0,1,0,0,0,1,1,1,1,,,531006,2018073002801
CH,502110,28,2,4,0,1,0,1,0,1,1,1,1,,,531006,2018073002802
CH,502110,28,3,4,0,1,0,1,1,1,1,1,1,,,531006,2018073002803
SI,502110,28,4,4,0,1,0,1,2,1,1,1,1,0.0,2.0,531006,2018073002804
CU,519048,29,1,4,0,1,1,0,0,2,1,1,1,,,531006,2018073002901
FF,519048,29,2,4,0,1,1,1,0,2,1,1,1,,,531006,2018073002902
CU,519048,29,3,4,0,1,1,2,0,2,1,1,1,,,531006,2018073002903
CH,519048,29,4,4,0,1,1,2,1,2,1,1,1,,,531006,2018073002904
CH,519048,29,5,4,0,1,1,2,2,2,1,1,1,,,531006,2018073002905
CU,519048,29,6,4,0,1,1,3,2,2,1,1,1,,,531006,2018073002906
FF,519048,29,7,4,0,1,1,3,2,2,1,1,1,0.0,,531006,2018073002907
FF,593428,33,1,5,0,1,0,0,0,0,1,1,1,,,531006,2018073003301
CH,593428,33,2,5,0,1,0,0,1,0,1,1,1,,,531006,2018073003302
CU,593428,33,3,5,0,1,0,0,2,0,1,1,1,0.0,,531006,2018073003303
CU,598265,34,1,5,0,1,1,0,0,1,1,1,1,,,531006,2018073003401
FF,598265,34,2,5,0,1,1,0,1,1,1,1,1,,,531006,2018073003402
FF,598265,34,3,5,0,1,1,1,1,1,1,1,1,,,531006,2018073003403
CU,598265,34,4,5,0,1,1,2,1,1,1,1,1,,,531006,2018073003404
SI,598265,34,5,5,0,1,1,2,2,1,1,1,1,,,531006,2018073003405
CU,598265,34,6,5,0,1,1,2,2,1,1,1,1,0.9,5.0,531006,2018073003406
CH,456488,35,1,5,0,1,0,0,0,1,1,1,0,1.6,4.0,531006,2018073003501
FF,571788,36,1,5,1,1,1,0,0,1,0,1,1,,,531006,2018073003601
SI,571788,36,2,5,1,1,1,0,1,1,0,1,1,,,531006,2018073003602
CH,571788,36,3,5,1,1,1,1,1,1,0,1,1,,,531006,2018073003603
CU,571788,36,4,5,1,1,1,2,1,1,0,1,1,,,531006,2018073003604
CH,571788,36,5,5,1,1,1,3,1,1,0,1,1,0.7,,531006,2018073003605
CU,506702,37,1,5,1,1,1,0,0,1,0,1,0,0.0,2.0,531006,2018073003701
CU,605141,43,1,6,1,1,0,0,0,0,1,1,1,,,531006,2018073004301
FF,605141,43,2,6,1,1,0,0,1,0,1,1,1,,,531006,2018073004302
CU,605141,43,3,6,1,1,0,0,2,0,1,1,1,,,531006,2018073004303
CH,605141,43,4,6,1,1,0,1,2,0,1,1,1,0.0,1.0,531006,2018073004304
FF,643217,44,1,6,1,1,1,0,0,1,1,1,1,0.0,2.0,531006,2018073004401
FF,502110,45,1,6,1,1,0,0,0,2,1,1,1,,,531006,2018073004501
CH,502110,45,2,6,1,1,0,0,1,2,1,1,1,,,531006,2018073004502
CU,502110,45,3,6,1,1,0,1,1,2,1,1,1,,,531006,2018073004503
FF,502110,45,4,6,1,1,0,2,1,2,1,1,1,,,531006,2018073004504
CH,502110,45,5,6,1,1,0,3,1,2,1,1,1,,,531006,2018073004505
CH,502110,45,6,6,1,1,0,3,2,2,1,1,1,0.0,,531006,2018073004506
CH,519048,49,1,7,1,1,1,0,0,0,1,1,1,0.0,,531006,2018073004901
SI,593428,50,1,7,1,1,0,0,0,1,1,1,1,,,531006,2018073005001
CH,593428,50,2,7,1,1,0,1,0,1,1,1,1,,,531006,2018073005002
CH,593428,50,3,7,1,1,0,1,1,1,1,1,1,,,531006,2018073005003
FF,593428,50,4,7,1,1,0,1,2,1,1,1,1,0.0,2.0,531006,2018073005004
SI,598265,51,1,7,1,1,1,0,0,2,1,1,1,,,531006,2018073005101
SI,598265,51,2,7,1,1,1,1,0,2,1,1,1,,,531006,2018073005102
CH,598265,51,3,7,1,1,1,1,1,2,1,1,1,,,531006,2018073005103
SI,598265,51,4,7,1,1,1,2,1,2,1,1,1,,,531006,2018073005104
CH,598265,51,5,7,1,1,1,3,1,2,1,1,1,0.9,4.0,531006,2018073005105
CU,456488,52,1,7,1,1,0,0,0,2,1,1,0,,,531006,2018073005201
FF,456488,52,2,7,1,1,0,0,1,2,1,1,0,,,531006,2018073005202
CU,456488,52,3,7,1,1,0,1,1,2,1,1,0,0.0,2.0,531006,2018073005203
CU,571788,58,1,8,1,1,1,0,0,0,1,1,1,,,531006,2018073005801
CH,571788,58,2,8,1,1,1,0,1,0,1,1,1,,,531006,2018073005802
SI,571788,58,3,8,1,1,1,0,2,0,1,1,1,1.25,5.0,531006,2018073005803
SI,506702,59,1,8,1,1,1,0,0,0,1,0,1,,,531006,2018073005901
CH,506702,59,2,8,1,1,1,1,0,0,1,0,1,,,531006,2018073005902
CU,506702,59,3,8,1,1,1,2,0,0,1,0,1,,,531006,2018073005903
CU,506702,59,4,8,1,1,1,2,1,0,1,0,1,0.0,3.0,531006,2018073005904
CU,605141,60,1,8,1,1,0,0,0,1,1,0,1,,,531006,2018073006001
CH,605141,60,2,8,1,1,0,0,1,1,1,0,1,,,531006,2018073006002
FF,605141,60,3,8,1,1,0,1,1,1,1,0,1,,,531006,2018073006003
CU,605141,60,4,8,1,1,0,1,2,1,1,0,1,0.0,,531006,2018073006004
FF,643217,61,1,8,1,1,1,0,0,2,1,0,1,0.0,4.0,531006,2018073006101
FF,518618,1,1,1,0,0,1,0,0,0,1,1,1,0.0,3.0,531088,2018080500101
FF,605119,2,1,1,0,0,0,0,0,1,1,1,1,,,531088,2018080500201
SI,605119,2,2,1,0,0,0,0,1,1,1,1,1,0.9,4.0,531088,2018080500202
FF,516770,3,1,1,0,0,0,0,0,1,1,1,0,,,531088,2018080500301
FF,516770,3,2,1,0,0,0,1,0,1,1,1,0,,,531088,2018080500302
CH,516770,3,3,1,0,0,0,2,0,1,1,1,0,,,531088,2018080500303
CU,516770,3,4,1,0,0,0,2,1,1,1,1,0,,,531088,2018080500304
SI,516770,3,5,1,0,0,0,3,1,1,1,1,0,,,531088,2018080500305
FF,516770,3,6,1,0,0,0,3,2,1,1,1,0,,,531088,2018080500306
FF,516770,3,7,1,0,0,0,3,2,1,1,1,0,,,531088,2018080500307
FF,516770,3,8,1,0,0,0,3,2,1,1,1,0,,,531088,2018080500308
CU,516770,3,9,1,0,0,0,3,2,1,1,1,0,0.7,,531088,2018080500309
CU,571506,4,1,1,0,0,1,0,0,1,1,0,0,,,531088,2018080500401
FF,571506,4,2,1,0,0,1,0,1,1,1,0,0,,,531088,2018080500402
FF,571506,4,3,1,0,0,1,1,1,1,1,0,0,,,531088,2018080500403
CU,571506,4,4,1,0,0,1,2,1,1,1,0,0,0.0,3.0,531088,2018080500404
FF,445988,5,1,1,0,0,0,0,0,2,0,1,0,,,531088,2018080500501
CU,445988,5,2,1,0,0,0,0,1,2,0,1,0,,,531088,2018080500502
FF,445988,5,3,1,0,0,0,1,1,2,0,1,0,,,531088,2018080500503
FF,445988,5,4,1,0,0,0,1,2,2,0,1,0,,,531088,2018080500504
CU,445988,5,5,1,0,0,0,1,2,2,0,1,0,0.0,3.0,531088,2018080500505
FF,500743,9,1,2,0,0,0,0,0,0,1,1,1,,,531088,2018080500901
CU,500743,9,2,2,0,0,0,0,1,0,1,1,1,0.0,4.0,531088,2018080500902
FF,642423,10,1,2,0,0,1,0,0,1,1,1,1,0.0,2.0,531088,2018080501001
FF,592407,11,1,2,0,0,0,0,0,2,1,1,1,,,531088,2018080501101
FF,592407,11,2,2,0,0,0,0,1,2,1,1,1,,,531088,2018080501102
FF,592407,11,3,2,0,0,0,0,2,2,1,1,1,,,531088,2018080501103
CU,592407,11,4,2,0,0,0,1,2,2,1,1,1,,,531088,2018080501104
FF,592407,11,5,2,0,0,0,2,2,2,1,1,1,0.9,4.0,531088,2018080501105
FF,573185,12,1,2,0,0,0,0,0,2,1,1,0,0.0,3.0,531088,2018080501201
SI,518618,17,1,3,0,0,1,0,0,0,1,1,1,,,531088,2018080501701
CH,518618,17,2,3,0,0,1,0,1,0,1,1,1,,,531088,2018080501702
FF,518618,17,3,3,0,0,1,0,2,0,1,1,1,,,531088,2018080501703
CH,518618,17,4,3,0,0,1,1,2,0,1,1,1,0.0,4.0,531088,2018080501704
FF,605119,18,1,3,0,0,0,0,0,1,1,1,1,,,531088,2018080501801
FF,605119,18,2,3,0,0,0,0,1,1,1,1,1,,,531088,2018080501802
CH,605119,18,3,3,0,0,0,0,2,1,1,1,1,,,531088,2018080501803
FF,605119,18,4,3,0,0,0,1,2,1,1,1,1,,,531088,2018080501804
CU,605119,18,5,3,0,0,0,2,2,1,1,1,1,,,531088,2018080501805
CH,605119,18,6,3,0,0,0,3,2,1,1,1,1,0.9,4.0,531088,2018080501806
CH,516770,19,1,3,0,0,0,0,0,1,1,1,0,,,531088,2018080501901
CH,516770,19,2,3,0,0,0,1,0,1,1,1,0,,,531088,2018080501902
CH,516770,19,3,3,0,0,0,1,1,1,1,1,0,,,531088,2018080501903
FF,516770,19,4,3,0,0,0,1,2,1,1,1,0,0.0,,531088,2018080501904
SI,571506,20,1,3,0,0,1,0,0,2,1,1,0,,,531088,2018080502001
FF,571506,20,2,3,0,0,1,0,1,2,1,1,0,,,531088,2018080502002
CH,571506,20,3,3,0,0,1,1,1,2,1,1,0,,,531088,2018080502003
CU,571506,20,4,3,0,0,1,1,2,2,1,1,0,,,531088,2018080502004
SI,571506,20,5,3,0,0,1,1,2,2,1,1,0,,,531088,2018080502005
CH,571506,20,6,3,0,0,1,1,2,2,1,1,0,0.0,2.0,531088,2018080502006
CH,445988,25,1,4,0,0,0,0,0,0,1,1,1,,,531088,2018080502501
SI,445988,25,2,4,0,0,0,1,0,0,1,1,1,,,531088,2018080502502
CH,445988,25,3,4,0,0,0,1,1,0,1,1,1,0.0,3.0,531088,2018080502503
FF,500743,26,1,4,0,0,0,0,0,1,1,1,1,,,531088,2018080502601
FF,500743,26,2,4,0,0,0,0,1,1,1,1,1,0.0,3.0,531088,2018080502602
CH,642423,27,1,4,0,0,1,0,0,2,1,1,1,,,531088,2018080502701
SI,642423,27,2,4,0,0,1,0,1,2,1,1,1,,,531088,2018080502702
CH,642423,27,3,4,0,0,1,1,1,2,1,1,1,0.0,3.0,531088,2018080502703
CU,592407,31,1,5,0,0,0,0,0,0,1,1,1,,,531088,2018080503101
CU,592407,31,2,5,0,0,0,0,1,0,1,1,1,0.0,2.0,531088,2018080503102
SI,573185,32,1,5,0,0,0,0,0,1,1,1,1,,,531088,2018080503201
SI,573185,32,2,5,0,0,0,1,0,1,1,1,1,,,531088,2018080503202
CU,573185,32,3,5,0,0,0,1,1,1,1,1,1,,,531088,2018080503203
CU,573185,32,4,5,0,0,0,1,2,1,1,1,1,,,531088,2018080503204
FF,573185,32,5,5,0,0,0,2,2,1,1,1,1,,,531088,2018080503205
FF,573185,32,6,5,0,0,0,3,2,1,1,1,1,0.7,,531088,2018080503206
CU,518618,33,1,5,0,0,1,0,0,1,1,1,0,,,531088,2018080503301
CH,518618,33,2,5,0,0,1,0,1,1,1,1,0,,,531088,2018080503302
FF,518618,33,3,5,0,0,1,1,1,1,1,1,0,,,531088,2018080503303
CU,518618,33,4,5,0,0,1,1,2,1,1,1,0,0.9,4.0,531088,2018080503304
SI,605119,34,1,5,0,0,0,0,0,1,1,0,0,,,531088,2018080503401
CU,605119,34,2,5,0,0,0,0,1,1,1,0,0,,,531088,2018080503402
FF,605119,34,3,5,0,0,0,1,1,1,1,0,0,,,531088,2018080503403
FF,605119,34,4,5,0,0,0,1,2,1,1,0,0,0.0,2.0,531088,2018080503404
FF,516770,35,1,5,0,0,0,0,0,2,0,0,1,0.0,2.0,531088,2018080503501
CH,571506,40,1,6,0,0,1,0,0,0,1,1,1,,,531088,2018080504001
CU,571506,40,2,6,0,0,1,1,0,0,1,1,1,,,531088,2018080504002
FF,571506,40,3,6,0,0,1,2,0,0,1,1,1,,,531088,2018080504003
SI,571506,40,4,6,0,0,1,2,1,0,1,1,1,,,531088,2018080504004
CH,571506,40,5,6,0,0,1,3,1,0,1,1,1,,,531088,2018080504005
FF,571506,40,6,6,0,0,1,3,2,0,1,1,1,0.0,,531088,2018080504006
FF,445988,41,1,6,0,0,0,0,0,1,1,1,1,,,531088,2018080504101
FF,445988,41,2,6,0,0,0,0,1,1,1,1,1,0.9,4.0,531088,2018080504102
CU,500743,42,1,6,0,0,0,0,0,1,1,1,0,,,531088,2018080504201
CH,500743,42,2,6,0,0,0,0,1,1,1,1,0,,,531088,2018080504202
CH,500743,42,3,6,0,0,0,0,2,1,1,1,0,,,531088,2018080504203
FF,500743,42,4,6,0,0,0,1,2,1,1,1,0,0.0,3.0,531088,2018080504204
CH,642423,43,1,6,0,0,1,0,0,2,1,1,0,0.9,2.0,531088,2018080504301
CU,592407,44,1,6,0,0,0,0,0,2,1,0,0,0.0,2.0,531088,2018080504401
FF,543194,53,1,7,0,3,0,0,0,0,1,1,1,0.9,1.0,531088,2018080505301
CH,518618,54,1,7,0,3,1,0,0,0,1,1,0,2.0,5.0,531088,2018080505401
FF,622534,7,1,1,0,2,0,0,0,0,1,1,1,,,531165,2018081100701
SI,622534,7,2,1,0,2,0,0,1,0,1,1,1,,,531165,2018081100702
SI,622534,7,3,1,0,2,0,0,2,0,1,1,1,0.0,2.0,531165,2018081100703
CU,543333,8,1,1,0,2,1,0,0,1,1,1,1,,,531165,2018081100801
SI,543333,8,2,1,0,2,1,0,1,1,1,1,1,,,531165,2018081100802
CH,543333,8,3,1,0,2,1,1,1,1,1,1,1,,,531165,2018081100803
CH,543333,8,4,1,0,2,1,2,1,1,1,1,1,,,531165,2018081100804
FF,543333,8,5,1,0,2,1,3,1,1,1,1,1,0.7,,531165,2018081100805
FF,592669,9,1,1,0,2,0,0,0,1,1,1,0,,,531165,2018081100901
FF,592669,9,2,1,0,2,0,1,0,1,1,1,0,,,531165,2018081100902
FF,592669,9,3,1,0,2,0,1,1,1,1,1,0,,,531165,2018081100903
CH,592669,9,4,1,0,2,0,2,1,1,1,1,0,,,531165,2018081100904
CH,592669,9,5,1,0,2,0,2,2,1,1,1,0,,,531165,2018081100905
SI,592669,9,6,1,0,2,0,3,2,1,1,1,0,0.9,4.0,531165,2018081100906
CU,614177,10,1,1,0,2,0,0,0,1,0,1,0,,,531165,2018081101001
FF,614177,10,2,1,0,2,0,0,1,1,0,1,0,,,531165,2018081101002
FF,614177,10,3,1,0,2,0,0,2,1,0,1,0,,,531165,2018081101003
CU,614177,10,4,1,0,2,0,1,2,1,0,1,0,,,531165,2018081101004
CH,614177,10,5,1,0,2,0,1,2,1,0,1,0,,,531165,2018081101005
FF,614177,10,6,1,0,2,0,2,2,1,0,1,0,0.0,2.0,531165,2018081101006
FF,595978,14,1,2,0,2,0,0,0,0,1,1,1,,,531165,2018081101401
FF,595978,14,2,2,0,2,0,0,1,0,1,1,1,0.9,4.0,531165,2018081101402
FF,520471,15,1,2,0,2,1,0,0,0,1,1,0,,,531165,2018081101501
CU,520471,15,2,2,0,2,1,0,1,0,1,1,0,,,531165,2018081101502
FF,520471,15,3,2,0,2,1,0,2,0,1,1,0,,,531165,2018081101503
SI,520471,15,4,2,0,2,1,1,2,0,1,1,0,,,531165,2018081101504
CH,520471,15,5,2,0,2,1,2,2,0,1,1,0,,,531165,2018081101505
CH,520471,15,6,2,0,2,1,2,2,0,1,1,0,,,531165,2018081101506
SI,520471,15,7,2,0,2,1,2,2,0,1,1,0,,,531165,2018081101507
FF,520471,15,8,2,0,2,1,2,2,0,1,1,0,,,531165,2018081101508
CU,520471,15,9,2,0,2,1,3,2,0,1,1,0,0.0,,531165,2018081101509
FF,570799,16,1,2,0,2,0,0,0,1,1,0,1,,,531165,2018081101601
CU,570799,16,2,2,0,2,0,1,0,1,1,0,1,,,531165,2018081101602
CU,570799,16,3,2,0,2,0,1,1,1,1,0,1,,,531165,2018081101603
FF,570799,16,4,2,0,2,0,1,2,1,1,0,1,0.7,,531165,2018081101604
CU,605486,17,1,2,0,2,1,0,0,1,1,0,0,,,531165,2018081101701
SI,605486,17,2,2,0,2,1,1,0,1,1,0,0,,,531165,2018081101702
CH,605486,17,3,2,0,2,1,2,0,1,1,0,0,0.0,2.0,531165,2018081101703
CU,622534,19,1,2,0,2,0,0,0,2,0,0,0,0.0,2.0,531165,2018081101901
FF,543333,24,1,3,0,2,1,0,0,0,1,1,1,,,531165,2018081102401
FF,543333,24,2,3,0,2,1,0,1,0,1,1,1,,,531165,2018081102402
CH,543333,24,3,3,0,2,1,0,2,0,1,1,1,0.0,,531165,2018081102403
CU,592669,25,1,3,0,2,0,0,0,1,1,1,1,,,531165,2018081102501
CH,592669,25,2,3,0,2,0,0,1,1,1,1,1,,,531165,2018081102502
CU,592669,25,3,3,0,2,0,1,1,1,1,1,1,1.25,4.0,531165,2018081102503
FF,614177,26,1,3,0,2,0,0,0,1,1,0,1,,,531165,2018081102601
FF,614177,26,2,3,0,2,0,1,0,1,1,0,1,,,531165,2018081102602
CH,614177,26,3,3,0,2,0,2,0,1,1,0,1,0.0,2.0,531165,2018081102603
CH,595978,27,1,3,0,2,0,0,0,2,1,0,1,,,531165,2018081102701
FF,595978,27,2,3,0,2,0,0,1,2,1,0,1,0.0,3.0,531165,2018081102702
SI,520471,32,1,4,0,3,1,0,0,0,1,1,1,,,531165,2018081103201
CH,520471,32,2,4,0,3,1,0,1,0,1,1,1,,,531165,2018081103202
CH,520471,32,3,4,0,3,1,1,1,0,1,1,1,,,531165,2018081103203
FF,520471,32,4,4,0,3,1,1,2,0,1,1,1,,,531165,2018081103204
SI,520471,32,5,4,0,3,1,2,2,0,1,1,1,0.0,3.0,531165,2018081103205
FF,570799,33,1,4,0,3,0,0,0,1,1,1,1,,,531165,2018081103301
CU,570799,33,2,4,0,3,0,0,1,1,1,1,1,0.0,5.0,531165,2018081103302
CU,605486,34,1,4,0,3,1,0,0,2,1,1,1,,,531165,2018081103401
CH,605486,34,2,4,0,3,1,0,1,2,1,1,1,0.9,2.0,531165,2018081103402
FF,622534,43,1,5,0,5,0,0,0,0,1,1,1,,,531165,2018081104301
CH,622534,43,2,5,0,5,0,0,1,0,1,1,1,,,531165,2018081104302
SI,622534,43,3,5,0,5,0,1,1,0,1,1,1,,,531165,2018081104303
CH,622534,43,4,5,0,5,0,2,1,0,1,1,1,0.0,2.0,531165,2018081104304
CH,543333,44,1,5,0,5,1,0,0,1,1,1,1,0.0,1.0,531165,2018081104401
FF,592669,45,1,5,0,5,0,0,0,2,1,1,1,,,531165,2018081104501
CH,592669,45,2,5,0,5,0,0,1,2,1,1,1,,,531165,2018081104502
CH,592669,45,3,5,0,5,0,1,1,2,1,1,1,,,531165,2018081104503
FF,592669,45,4,5,0,5,0,2,1,2,1,1,1,,,531165,2018081104504
FF,592669,45,5,5,0,5,0,2,2,2,1,1,1,,,531165,2018081104505
CU,592669,45,6,5,0,5,0,3,2,2,1,1,1,0.7,,531165,2018081104506
SI,614177,46,1,5,0,5,0,0,0,2,1,1,0,,,531165,2018081104601
FF,614177,46,2,5,0,5,0,0,1,2,1,1,0,0.0,4.0,531165,2018081104602
CU,595978,50,1,6,0,5,0,0,0,0,1,1,1,,,531165,2018081105001
CU,595978,50,2,6,0,5,0,1,0,0,1,1,1,,,531165,2018081105002
CH,595978,50,3,6,0,5,0,1,1,0,1,1,1,,,531165,2018081105003
FF,595978,50,4,6,0,5,0,1,2,0,1,1,1,0.0,,531165,2018081105004
FF,520471,51,1,6,0,5,1,0,0,1,1,1,1,,,531165,2018081105101
FF,520471,51,2,6,0,5,1,0,1,1,1,1,1,,,531165,2018081105102
CU,520471,51,3,6,0,5,1,1,1,1,1,1,1,,,531165,2018081105103
CU,520471,51,4,6,0,5,1,1,2,1,1,1,1,,,531165,2018081105104
FF,520471,51,5,6,0,5,1,1,2,1,1,1,1,,,531165,2018081105105
SI,520471,51,6,6,0,5,1,1,2,1,1,1,1,0.0,,531165,2018081105106
CH,570799,52,1,6,0,5,0,0,0,2,1,1,1,,,531165,2018081105201
CU,570799,52,2,6,0,5,0,0,1,2,1,1,1,0.0,2.0,531165,2018081105202
FF,642708,1,1,1,0,0,0,0,0,0,1,1,1,,,531245,2018081700101
FF,642708,1,2,1,0,0,0,1,0,0,1,1,1,,,531245,2018081700102
SI,642708,1,3,1,0,0,0,1,1,0,1,1,1,,,531245,2018081700103
CH,642708,1,4,1,0,0,0,2,1,0,1,1,1,,,531245,2018081700104
FF,642708,1,5,1,0,0,0,2,2,0,1,1,1,,,531245,2018081700105
CU,642708,1,6,1,0,0,0,2,2,0,1,1,1,0.0,,531245,2018081700106
FF,643446,2,1,1,0,0,1,0,0,1,1,1,1,,,531245,2018081700201
CU,643446,2,2,1,0,0,1,0,1,1,1,1,1,,,531245,2018081700202
FF,643446,2,3,1,0,0,1,0,2,1,1,1,1,,,531245,2018081700203
FF,643446,2,4,1,0,0,1,0,2,1,1,1,1,,,531245,2018081700204
SI,643446,2,5,1,0,0,1,1,2,1,1,1,1,0.0,,531245,2018081700205
FF,457706,3,1,1,0,0,0,0,0,2,1,1,1,,,531245,2018081700301
CU,457706,3,2,1,0,0,0,0,1,2,1,1,1,,,531245,2018081700302
SI,457706,3,3,1,0,0,0,0,2,2,1,1,1,,,531245,2018081700303
CU,457706,3,4,1,0,0,0,1,2,2,1,1,1,0.0,,531245,2018081700304
SI,624424,11,1,2,0,3,1,0,0,0,1,1,1,,,531245,2018081701101
CH,624424,11,2,2,0,3,1,1,0,0,1,1,1,,,531245,2018081701102
CH,624424,11,3,2,0,3,1,1,1,0,1,1,1,,,531245,2018081701103
CH,624424,11,4,2,0,3,1,2,1,0,1,1,1,0.0,2.0,531245,2018081701104
SI,453943,12,1,2,0,3,0,0,0,1,1,1,1,,,531245,2018081701201
CU,453943,12,2,2,0,3,0,0,1,1,1,1,1,,,531245,2018081701202
CU,453943,12,3,2,0,3,0,0,2,1,1,1,1,,,531245,2018081701203
FF,453943,12,4,2,0,3,0,1,2,1,1,1,1,0.0,1.0,531245,2018081701204
SI,430832,13,1,2,0,3,0,0,0,2,1,1,1,0.9,2.0,531245,2018081701301
CU,608700,14,1,2,0,3,0,0,0,2,1,1,0,,,531245,2018081701401
CU,608700,14,2,2,0,3,0,1,0,2,1,1,0,,,531245,2018081701402
FF,608700,14,3,2,0,3,0,1,1,2,1,1,0,0.0,3.0,531245,2018081701403
FF,592789,19,1,3,0,3,1,0,0,0,1,1,1,,,531245,2018081701901
SI,592789,19,2,3,0,3,1,1,0,0,1,1,1,,,531245,2018081701902
